Customer_ID,churn,months,totcalls,totmou,totrev,adjrev,adjmou,adjqty,phones,marital,income,creditcd
1043570,1,17,4347,7127,899.49,866.59,7112,4342,2,S,4,Y
1043574,0,21,4672,19662,1624.03,1535.65,19559,4650,1,U,5,N
1043575,0,17,2963,12250,1364.28,1252.03,12226,2956,1,U,2,N
1043576,1,19,4405,11970,1199.44,1166.54,11937,4391,3,U,8,Y
1043577,0,17,1245,3270,957.74,926.78,3270,1245,1,M,9,Y
1043578,1,21,5072,19905,2489.69,2377.44,19846,5048,1,M,7,Y
1043579,0,15,1268,2339,554.96,520.64,2329,1264,1,M,4,Y
1043581,1,19,1261,2409,718.77,657.82,2409,1261,2,M,9,Y
1043582,1,15,4559,13676,2166.45,2022.4,12613,4365,1,B,2,Y
1043584,1,21,2059,9162,1258.79,1165.11,8453,1907,1,M,7,Y
1043585,1,17,2160,5863,935.58,904.61,5863,2160,1,M,5,Y
1043588,1,19,2550,4181,777.82,716.86,4181,2550,1,B,2,Y
1043589,0,19,2157,3258,606.39,545.43,3258,2157,2,U,6,N
1043591,0,19,1241,1924,648.72,372.29,1921,1238,4,M,6,Y
1043593,0,21,592,1308,436.77,426.93,1266,567,1,S,4,Y
1043595,1,21,448,1254,721.75,658.87,1244,441,1,S,6,Y
1043596,1,21,6740,10638,855.69,769.67,10599,6714,2,B,5,Y
1043597,1,17,62,160,298.81,272.73,148,55,1,U,7,Y
1043598,0,19,7862,15160,1456.45,1390,15102,7826,4,S,6,Y
1043599,1,17,546,731,422.7,392.7,589,431,1,B,8,Y
1043600,1,15,652,1237,809.95,718.04,1237,652,1,M,9,N
1043601,1,17,2852,6438,523.78,435.39,6427,2848,2,M,8,Y
1043602,1,15,461,1080,760.6,672.21,1043,445,2,M,3,Y
1043606,1,19,3600,10766,1249.96,1219.91,10711,3576,2,B,6,Y
1043607,1,15,1359,2904,579.74,516.01,2871,1348,1,M,9,Y
1043608,1,17,1009,2136,551.07,516.42,2112,998,1,M,9,Y
1043610,0,17,4317,11181,1264.89,1174.78,11121,4286,2,M,6,Y
1043613,0,19,10061,16376,1415.51,1265.84,16376,10061,4,M,7,Y
1043614,0,19,2842,6072,894.12,858.27,6044,2832,2,A,9,Y
1043615,1,19,3987,10533,1842.84,1728.25,10518,3980,1,M,5,Y
1043616,1,15,5673,15507,1145.98,1031.31,15376,5643,4,U,6,Y
1043617,0,17,12328,25677,2821.22,2706.55,25606,12284,4,U,5,Y
1043619,1,17,286,1163,580.87,524.43,1128,268,1,S,8,Y
1043621,1,17,754,2466,660.75,623.49,2447,750,1,U,1,N
1043622,0,21,1192,2468,726.71,642.24,2467,1191,1,M,4,Y
1043623,0,19,3596,6738,908.33,830.44,6717,3592,2,A,3,Y
1043624,1,17,1159,2638,365.71,329.03,2618,1148,1,U,9,Y
1043625,1,19,2585,7178,694.55,660.68,7147,2578,2,U,7,Y
1043626,1,21,1929,3845,1009.61,923.17,3844,1928,1,M,9,Y
1043627,1,19,242,493,626.2,512.36,490,239,1,S,4,Y
1043628,0,15,574,3513,505.15,441.3,3434,559,1,M,8,Y
1043630,0,19,2605,6558,993.2,870.22,6130,2436,1,S,6,Y
1043631,0,15,9822,17740,1449.58,1381.66,17689,9783,2,S,7,Y
1043634,1,15,313,564,519.75,450.09,557,308,1,S,5,Y
1043635,1,21,2206,4036,685.24,621.38,4004,2193,1,S,9,Y
1043638,1,15,1929,3922,466.08,432.21,3880,1910,1,M,7,Y
1043639,0,15,130,346,482.59,448.73,346,130,1,M,3,Y
1043640,0,15,1105,1797,462.72,428.85,1786,1101,1,M,3,Y
1043641,0,21,3316,6891,1251.12,1187.27,6887,3315,2,M,7,Y
1043642,1,21,4418,8107,1071.39,1014.55,8095,4410,1,M,3,Y
1043643,1,17,3058,4915,772.62,708.76,4825,3007,4,U,4,Y
1043644,0,15,302,360,485.17,423.24,358,300,2,M,7,Y
1043645,1,15,3655,6687,873.38,770.14,6627,3615,2,A,4,Y
1043646,0,15,9320,17366,1894.02,1728.57,17326,9297,1,S,5,Y
1043647,1,17,85,361,648.25,614.39,361,85,2,U,8,Y
1043648,1,15,1080,2114,520.78,458.87,2098,1073,1,S,8,Y
1043649,1,17,2345,6215,817.23,783.36,6202,2337,1,U,2,N
1043651,1,15,1114,4722,890.72,856.86,4707,1107,1,M,4,Y
1043652,1,15,1342,5853,740.88,654.44,5845,1341,1,U,6,Y
1043653,1,17,2586,4349,598.37,564.5,4339,2581,1,M,9,Y
1043655,0,19,1705,4880,969.52,916.29,4862,1701,1,U,6,Y
1043656,1,17,3469,8374,1311.67,1228.45,8356,3459,1,U,3,Y
1043657,0,21,2298,7944,1309.6,1222.18,7891,2283,2,S,9,Y
1043658,0,19,284,902,510.76,478.27,901,283,1,M,9,Y
1043659,0,17,1761,3785,1046.59,971.46,3723,1733,1,B,6,Y
1043661,0,19,7717,20035,1745.19,1626.85,19964,7686,2,U,7,Y
1043663,0,19,1695,5416,1156.96,1070.53,5413,1693,2,B,6,Y
1043664,0,19,6379,13299,1919.39,1855.15,13257,6351,2,U,9,Y
1043665,0,15,2027,6775,731.31,648.1,6740,2010,2,B,5,Y
1043666,0,19,518,794,573.47,541.53,794,518,1,A,7,Y
1043667,0,21,5722,11475,1479.87,1364.81,11364,5677,3,S,1,Y
1043668,1,15,468,936,558.71,479.27,867,448,1,U,8,Y
1043669,0,15,1267,3056,789.16,732.71,3014,1249,1,U,9,Y
1043670,1,15,5238,17664,1481.39,1391.06,17408,5109,1,S,7,Y
1043671,0,15,1703,6313,884.86,828.12,6225,1674,1,M,5,Y
1043672,1,21,3515,8981,1205.96,1172.09,8971,3510,2,M,9,Y
1043673,0,21,3548,7271,1163.72,1099.87,7244,3538,3,U,6,Y
1043674,0,19,3840,13602,1032.79,998.92,13524,3799,3,S,9,Y
1043675,1,15,3909,6853,687.3,653.43,6811,3876,1,U,7,Y
1043676,1,21,7215,10966,884.77,856.56,10894,7162,1,M,6,Y
1043677,0,21,7667,21005,2728.87,2645.57,20933,7638,5,M,5,Y
1043678,1,15,1197,2018,523.91,459.33,1998,1188,2,M,5,Y
1043680,0,17,457,1657,530.15,466.3,1583,444,2,A,9,Y
1043681,1,15,4498,7586,596.91,563.04,7503,4445,1,M,9,N
1043682,0,21,7065,22302,1591.74,1510.94,22242,7044,1,M,8,Y
1043683,1,19,3420,6608,538.12,350.64,6352,3260,3,U,5,Y
1043685,0,15,4907,9314,1145.39,1055.29,9226,4853,2,S,1,Y
1043686,0,19,2781,6382,1448.27,1349.07,6317,2735,3,M,6,Y
1043687,1,19,652,2823,895.13,861.26,2823,652,1,M,8,Y
1043688,1,15,587,1337,230.46,189.18,1335,585,2,M,9,Y
1043689,1,15,4251,9252,1122.16,875.74,9252,4251,1,M,4,Y
1043693,0,19,2848,11443,1778.31,1695.1,11411,2832,2,U,6,Y
1043694,0,19,4753,13813,1093.47,1043.47,13178,4510,1,U,5,Y
1043695,1,15,2096,4026,823.1,761.17,4010,2088,2,S,5,Y
1043696,1,19,1584,3910,828.7,714.03,3910,1584,2,B,1,N
1043697,0,15,589,912,578.19,491.75,899,579,1,M,8,Y
1043699,0,15,1822,3231,586.77,524.86,3213,1810,1,S,4,Y
1043700,0,15,1231,1963,499.73,465.87,1927,1211,1,U,6,N
1043703,0,19,225,686,651.25,583.73,686,225,2,S,8,Y
1043704,0,15,3582,9040,934.14,843.65,8972,3556,2,S,4,Y
1043706,0,15,3829,10042,951.95,888.09,9995,3803,1,M,7,Y
1043707,0,15,2538,4736,789.36,699.01,4659,2495,1,S,2,Y
1043708,0,15,3054,8364,1244.12,1129.45,8284,3024,2,M,5,Y
1043709,0,19,3073,6952,1801.18,1686.51,6928,3067,1,M,9,Y
1043710,1,15,4709,14341,1291.19,1206.51,14274,4666,1,M,5,Y
1043711,1,17,3350,6169,611.66,567.65,6080,3276,1,S,7,Y
1043712,0,19,14276,30065,2483.58,2368.91,30029,14260,4,M,6,Y
1043713,1,19,1126,2269,862.93,799.08,2253,1116,2,M,7,Y
1043714,0,15,1246,3131,564.42,523.73,3033,1210,1,B,6,Y
1043715,0,17,1302,3183,256.72,215.44,3182,1301,1,S,6,Y
1043716,0,17,1539,5955,938.35,877.84,5936,1531,3,M,7,Y
1043717,0,19,244,809,1379.45,994.38,809,244,1,B,6,Y
1043719,0,21,3194,6571,997.01,963.14,6571,3194,3,B,1,Y
1043722,1,21,873,1836,637.87,578.27,1804,848,2,U,8,Y
1043723,0,15,7316,15945,1311.39,1229.13,15938,7314,3,B,8,Y
1043724,1,15,1383,2827,528.28,497.31,2821,1379,1,M,9,Y
1043725,0,17,1484,3596,367.52,357.2,3577,1475,1,M,9,Y
1043726,0,19,400,1319,617.92,557.94,1311,395,1,U,6,Y
1043728,0,19,482,1206,747.5,716.53,1206,482,2,S,2,Y
1043730,1,19,2184,5208,883.6,849.28,5202,2182,2,S,4,Y
1043731,0,15,615,1871,518.98,457.64,1846,608,1,M,7,Y
1043732,1,15,3077,9427,772.26,720.65,9416,3076,1,S,6,Y
1043734,1,21,2869,12564,1710.69,1625.74,12562,2868,1,M,6,Y
1043735,0,15,3252,9751,1205.82,1121,9746,3249,1,U,7,Y
1043737,1,15,3738,9782,659.82,623.36,9739,3717,3,S,3,Y
1043738,0,21,928,3064,1068.65,1013.82,3049,925,3,B,2,N
1043739,1,21,3342,12655,1413.98,1332.44,12582,3332,2,A,3,Y
1043740,0,21,1809,5206,1091.26,1050.31,5206,1809,1,M,5,Y
1043741,1,21,13203,22182,2020.45,1978.74,22141,13187,4,S,1,Y
1043742,1,21,3606,8549,1265.83,1184.24,8548,3605,2,M,6,Y
1043743,1,15,5496,10201,1076.68,991.74,10151,5460,3,A,5,Y
1043744,1,17,1129,2705,981.29,858.43,2705,1129,1,U,3,Y
1043745,1,15,1253,2619,503.72,440.19,2614,1251,2,U,6,N
1043746,0,19,2782,9200,991.47,911.49,9169,2767,1,B,4,Y
1043747,1,19,7999,16623,1017.32,984.42,16617,7995,1,U,1,Y
1043748,1,21,7724,14248,737.51,706.54,14214,7709,1,S,4,Y
1043749,1,17,796,2168,510.91,448.02,2165,793,1,S,4,Y
1043750,0,19,1161,4245,669.84,638.88,4245,1161,3,M,8,Y
1043753,0,17,1987,6622,1061.65,999.79,6609,1984,1,S,4,Y
1043754,1,17,1688,7286,1088.46,1003.63,7217,1665,2,M,4,Y
1043755,0,17,4357,13304,1330.12,1246.58,13266,4345,3,U,7,Y
1043756,0,21,6874,22758,2376.56,2265.8,22752,6872,2,M,6,Y
1043757,0,17,3169,7781,753.36,628.54,7781,3169,2,S,6,Y
1043759,1,21,613,954,718.51,684.19,949,608,2,M,3,Y
1043760,0,19,1055,1954,820.91,597.08,1954,1055,1,S,8,Y
1043761,1,19,688,1622,738.13,653.3,1584,673,1,M,6,Y
1043762,0,19,2901,8811,1177.92,1127.93,8704,2884,1,S,3,N
1043763,0,21,5740,12124,2013.49,1931.9,12124,5740,1,S,5,Y
1043764,1,21,4051,6774,782.27,749.37,6747,4037,1,B,2,Y
1043765,0,19,1044,2800,686.82,620.37,2795,1039,1,B,7,Y
1043766,1,19,4717,19377,1523.31,1412.8,19348,4715,4,S,4,Y
1043769,1,17,5528,17650,1791.05,1675.24,17580,5503,1,U,7,Y
1043770,1,15,1110,3729,801.13,741.15,3725,1107,1,S,7,Y
1043771,0,15,222,331,389.03,326.15,325,219,1,S,3,Y
1043772,1,15,2381,8116,1322.56,1210.31,8047,2368,1,M,8,Y
1043774,1,19,1557,8571,1228.35,1117.59,8549,1543,2,U,9,Y
1043775,1,21,3061,7217,1133.69,1052.1,7210,3054,3,U,4,Y
1043776,1,17,4227,9560,1309.49,1224.66,9488,4202,6,S,8,Y
1043777,1,17,7745,11429,845.89,784.93,11429,7745,2,U,6,Y
1043778,0,21,9944,15807,1121.07,1088.17,15755,9905,2,S,5,N
1043779,1,19,20,44,225.65,164.7,44,20,1,U,1,N
1043780,0,17,2617,4276,1040.17,977.29,4269,2612,1,B,7,Y
1043783,1,15,2083,5803,764.55,701.02,5803,2083,1,M,7,Y
1043784,0,19,1017,1977,584.22,553.26,1977,1017,1,M,3,Y
1043785,0,15,2540,5861,1127.98,1061.88,5859,2538,3,M,4,Y
1043786,0,19,426,1006,342.09,301.78,1005,425,1,M,9,Y
1043787,0,17,2736,8167,949.61,946.71,8132,2722,1,S,4,Y
1043788,0,15,1040,4238,1651.35,981.16,4238,1040,2,S,3,Y
1043789,1,15,1014,2674,892.7,859.41,2668,1009,1,B,8,Y
1043790,0,15,1058,2951,650.36,535.53,2908,1043,2,M,6,Y
1043791,1,17,1309,2677,894.86,840.02,2664,1299,1,U,7,Y
1043792,0,17,5717,14533,1572.73,1432.77,13922,5458,2,M,4,Y
1043793,1,15,1612,4648,675.8,622.2,4506,1559,2,M,8,Y
1043794,0,21,381,2270,699.54,638.59,2270,381,1,S,3,Y
1043797,0,15,463,1199,602.04,568.5,1199,463,2,S,5,Y
1043798,0,19,1559,4503,1410.19,1236.71,4391,1534,1,U,6,Y
1043799,1,17,4204,9147,1241.07,1204.61,9108,4174,3,U,2,Y
1043800,1,15,1370,3328,573.17,470.93,3319,1366,1,S,9,Y
1043802,1,19,1592,2995,814.37,784.38,2983,1584,2,M,5,Y
1043803,0,19,2265,6771,1097.28,1017.3,6727,2250,1,S,8,Y
1043804,0,19,2901,5543,732.56,669.67,5540,2898,2,S,1,N
1043806,0,15,4266,10070,762.19,701.24,10046,4259,2,S,2,Y
1043808,0,17,5071,8471,1434.37,1349.42,8464,5068,2,S,3,Y
1043811,1,19,5657,16363,2004.81,1892.56,16346,5648,2,S,7,Y
1043813,0,17,711,2116,591.7,560.73,2114,710,1,U,4,N
1043814,1,17,856,2256,679.74,600.4,2241,849,2,S,5,Y
1043815,1,15,190,625,496.21,433.33,541,181,1,S,9,Y
1043816,1,17,5058,8311,758.41,727.44,8307,5054,1,B,1,N
1043818,1,21,11303,22390,1834.67,1753.9,22390,11303,2,B,2,Y
1043819,0,17,2861,5822,826.17,793.27,5813,2859,1,B,1,N
1043820,1,15,2728,4565,499.65,436.76,4531,2716,1,S,6,Y
1043821,0,19,8755,21417,1382.85,1297.03,21313,8703,2,U,7,Y
1043822,1,17,6491,9866,683.95,651.05,9854,6483,2,M,4,Y
1043823,0,19,5944,13104,1787.09,1728.69,13045,5919,2,M,6,Y
1043824,1,19,2698,7075,1060.32,997.44,7075,2698,1,M,6,Y
1043825,0,17,2239,4604,790.24,759.27,4603,2238,2,S,6,Y
1043826,1,17,3632,6784,643.68,607.22,6748,3608,1,B,7,Y
1043827,0,15,3169,9946,953.21,901.6,9938,3165,6,U,9,Y
1043828,0,21,660,1003,664.2,603.24,1003,660,1,S,6,Y
1043829,0,17,2865,8989,767.56,680.34,8767,2727,2,M,6,Y
1043830,1,19,3513,7661,1240.53,1148.59,7538,3454,3,B,1,Y
1043831,0,15,580,2642,471.58,438.68,2635,578,1,M,6,Y
1043832,0,15,2971,5631,711.58,662.23,5614,2961,1,M,1,Y
1043833,1,21,203,294,700.22,621.49,265,181,1,M,6,Y
1043834,1,21,183,707,815.93,716.22,577,157,1,M,9,Y
1043835,0,17,1497,4162,674.58,633.59,4062,1462,3,A,5,Y
1043836,1,15,5116,11445,1173.29,1053.78,11377,5063,2,M,4,Y
1043838,1,19,431,1566,651.07,588.18,1565,430,2,M,9,Y
1043840,0,17,1271,2356,595.83,562.93,2338,1265,2,B,4,Y
1043841,1,21,1003,2642,830.98,798.08,2630,998,1,M,5,Y
1043843,0,21,1290,3174,299.7,286.14,3152,1279,1,M,5,Y
1043844,1,15,1985,3610,557.77,493.43,3383,1885,2,M,4,N
1043845,0,21,566,1228,1228.39,1148.41,1223,562,1,M,8,Y
1043846,1,19,2856,7294,1495.18,1382.93,7248,2832,3,M,6,Y
1043847,1,17,1235,2750,704.07,596.66,2750,1235,2,M,8,Y
1043848,1,15,3076,11505,1282.17,1202.83,11464,3062,3,M,7,Y
1043851,1,17,2361,9752,1344.68,1284.56,9707,2339,1,U,6,Y
1043852,0,21,1626,2525,752.41,661.77,2276,1456,1,M,7,Y
1043853,0,15,4906,15741,2486.24,2388.33,15513,4843,2,A,5,Y
1043854,0,19,1085,2360,558.37,499.89,2264,1022,2,B,6,Y
1043855,1,19,1284,3245,636.36,582.21,3161,1234,1,M,9,Y
1043856,1,17,1201,3152,607.21,573.34,3078,1185,1,S,7,Y
1043857,1,17,2387,8564,1267.38,1237.39,8516,2352,1,B,9,N
1043858,1,21,1166,2667,700.81,663.27,2667,1166,2,S,4,Y
1043859,0,17,2969,10634,1132.49,1084.53,10479,2922,1,M,6,Y
1043860,0,15,2798,15525,1436.41,1372.55,15477,2781,1,U,7,Y
1043861,0,17,2108,7022,941.87,855.44,6939,2082,1,M,7,Y
1043862,1,19,598,3147,663.54,629.67,3125,584,1,M,6,Y
1043863,1,15,108,158,614.08,568.03,132,96,1,M,7,Y
1043864,1,19,4206,10981,3065.56,2929.51,10496,4049,2,M,6,N
1043866,1,19,7939,20913,1974.18,1855.84,20791,7902,2,U,2,Y
1043867,1,17,8260,14387,988.34,888.65,13509,7771,2,U,4,Y
1043868,0,17,2374,10933,1469.44,1415.2,10750,2307,2,M,7,Y
1043869,1,17,5187,7231,778.64,682.65,6989,5023,1,B,1,Y
1043870,0,17,1891,5268,930.57,844.14,5260,1886,2,U,8,Y
1043871,1,15,583,2893,543.73,479.88,2883,581,1,S,9,Y
1043872,1,15,9249,13626,1279.18,1244.02,13487,9141,1,S,5,Y
1043874,0,21,4370,8586,937.3,847.2,8555,4358,1,U,1,Y
1043875,1,15,1373,4462,762.44,728.57,4454,1370,4,S,3,Y
1043876,1,17,4998,20319,2353.4,2083.42,20060,4953,2,U,9,Y
1043877,1,17,1437,3262,1019.65,885.82,3261,1436,2,M,5,Y
1043879,1,21,2236,5324,874.67,810.81,5317,2231,2,B,6,Y
1043880,0,21,1132,4017,1057.42,993.57,3996,1124,2,M,5,Y
1043881,0,19,1493,9242,610.7,524.26,9205,1487,2,B,8,N
1043883,1,17,5195,13085,1827.28,1789.74,12997,5155,3,M,7,Y
1043884,0,19,1533,3274,623.48,592.52,3271,1530,1,B,6,N
1043885,0,21,1501,8137,1270.53,1178.86,7797,1424,2,U,7,Y
1043886,0,15,605,1084,493.69,430.81,1066,597,2,M,6,Y
1043887,1,19,3103,9965,1185.6,1020.79,9965,3103,6,B,6,Y
1043889,0,17,1937,5736,689.8,603.82,5579,1863,2,U,7,Y
1043890,1,15,555,2221,788.22,725.34,2200,544,2,U,6,Y
1043891,1,17,802,1564,598.41,532.79,1550,792,1,M,7,Y
1043894,1,19,1198,3063,1115.56,1063.3,3020,1177,1,M,6,Y
1043895,1,21,3737,16131,1651.69,1566.86,16101,3724,2,B,6,Y
1043896,0,19,10529,32999,2728.17,2617.41,32967,10519,4,M,6,Y
1043898,0,15,1856,5975,966.08,841.26,5940,1847,1,U,4,Y
1043899,0,19,426,797,577.13,544.23,764,404,1,S,7,Y
1043901,1,17,8070,21288,2303.74,2224.96,21266,8061,2,M,9,Y
1043902,1,17,5502,9990,1348.12,1244.58,9961,5491,2,U,6,Y
1043903,1,15,2533,13261,1140.46,802.09,13261,2533,1,M,4,Y
1043904,1,19,3721,6814,875.98,813.09,6737,3687,4,S,4,Y
1043905,0,15,1323,2569,841.65,760.13,2549,1314,2,M,7,Y
1043906,0,21,4938,17306,1953.68,1841.43,17147,4918,4,A,9,Y
1043907,1,15,949,3004,785.32,696.93,3002,947,1,S,8,Y
1043908,1,19,4502,11950,1955.18,1903.57,11943,4497,2,S,6,Y
1043909,0,15,2670,8201,1008.21,945.33,8193,2666,2,M,4,Y
1043910,1,15,2390,7395,788.08,738.09,7371,2381,1,U,4,Y
1043911,1,19,5219,14100,720.05,651.77,13859,5161,1,U,1,N
1043912,1,19,121,228,337.2,249.81,224,120,1,M,7,Y
1043913,1,15,3068,5974,957.05,873.51,5916,3043,2,M,6,Y
1043914,1,21,2370,5196,1032.51,797.18,4309,1968,1,U,7,N
1043915,1,21,10273,24876,2007.18,1940.73,24831,10246,4,B,2,Y
1043916,1,17,1297,4225,1204.93,1089.1,3712,1119,1,M,8,N
1043918,1,21,4490,17132,1697.71,1661.25,17012,4456,5,U,2,Y
1043919,1,21,356,1158,670.78,607.89,1153,353,1,M,7,Y
1043920,1,21,938,2541,1195.69,1107.18,2509,915,1,A,7,Y
1043922,0,15,2171,3506,529.84,493.38,3496,2164,1,S,3,Y
1043923,1,19,775,1820,667.12,612.28,1733,753,2,M,5,Y
1043924,1,17,2017,3936,847.04,787.06,3922,2014,2,M,6,Y
1043925,0,21,336,619,672.38,612.4,616,334,4,U,6,Y
1043927,1,21,3008,14094,1233.99,1179.15,14075,2999,1,S,9,Y
1043928,0,15,1014,2357,478.57,435.57,2330,1003,1,S,7,N
1043930,0,21,11008,26175,3805.11,3208.29,23573,10152,3,S,4,Y
1043931,0,17,9901,32531,2148.39,2053.34,32168,9796,6,S,4,Y
1043933,0,21,8647,28925,2331.1,2264.5,28852,8605,9,U,1,Y
1043934,0,21,2919,5392,1050.88,953.83,4832,2685,2,U,3,N
1043936,1,17,5603,21084,3552.53,3492.54,20897,5561,3,M,9,Y
1043937,0,21,369,1288,648.09,615.19,1232,361,1,M,7,Y
1043939,1,15,4110,8495,847.67,762.85,8442,4075,4,M,7,Y
1043940,0,17,470,1033,558.77,495.89,1032,469,1,S,6,Y
1043941,1,19,1763,2963,583.8,550.9,2919,1743,2,U,2,Y
1043942,0,17,1792,4303,555.93,519.47,4284,1787,1,S,5,Y
1043944,1,15,9027,11104,968.58,883.76,11038,8987,3,S,4,Y
1043945,0,17,907,2232,589.81,539.82,2185,890,2,M,6,Y
1043946,1,15,1500,3756,744.9,712,3743,1493,1,M,4,Y
1043947,0,17,2055,4424,1107.43,1043.89,4416,2047,2,B,5,Y
1043949,0,15,781,1693,481.58,448.68,1671,774,1,B,6,Y
1043950,1,15,4292,9175,740.47,704.01,9170,4287,1,M,6,Y
1043952,0,15,1972,4045,577.67,513.93,3828,1866,2,S,6,Y
1043954,0,17,6335,9148,746.08,676.63,9143,6334,1,M,2,N
1043955,0,15,5710,16024,2966.76,2854.51,15960,5683,2,U,9,Y
1043956,0,21,3836,11026,1585.25,1245.44,11026,3836,2,U,8,Y
1043958,1,15,6727,13880,1251.35,1140.59,13857,6719,2,M,6,Y
1043959,0,17,1569,4255,675.88,563.63,4210,1550,2,M,9,Y
1043961,0,19,437,1844,525.68,495.69,1688,381,2,B,8,Y
1043963,0,19,5319,8767,953.59,874.25,8765,5317,1,U,9,Y
1043965,0,17,538,1241,520.98,488.08,1218,528,1,M,3,Y
1043966,0,19,3043,9206,1307.14,1223.6,9121,3022,2,B,5,Y
1043967,0,15,5917,19262,1736.77,1701.01,19262,5917,1,S,3,Y
1043968,1,19,4859,13738,931.36,893.14,13697,4840,1,A,3,Y
1043970,1,15,15647,26467,1340.87,1205.94,25227,14954,2,M,7,Y
1043971,0,21,1700,4125,1090.12,981,3881,1596,2,A,6,Y
1043972,0,19,1999,4373,679.99,643.53,4321,1976,5,M,6,Y
1043973,1,15,3275,8522,525.51,472.51,7913,3042,2,M,6,N
1043974,1,17,1516,4166,939.36,859.38,4135,1499,1,A,9,Y
1043975,0,17,409,582,525.49,456.51,558,388,1,S,5,Y
1043976,1,15,3447,9393,1220.6,1183.92,9337,3404,2,U,2,Y
1043977,0,17,85,195,547.49,483.24,192,83,1,U,7,Y
1043978,0,17,120,251,364.56,328.13,241,114,1,S,9,Y
1043979,1,17,242,793,621.75,580.95,771,232,1,S,5,Y
1043982,0,15,2307,4636,919.84,777.79,4609,2288,1,S,6,Y
1043983,0,15,406,1784,580.69,543.16,1783,405,1,M,5,Y
1043984,1,19,3600,7322,735.6,643.55,6995,3428,1,M,2,Y
1043985,1,21,3403,11472,957.47,874.25,11456,3394,1,U,7,Y
1043986,0,19,3430,7958,939.99,862,7694,3280,2,U,3,Y
1043987,0,15,33,49,304.59,282.02,37,24,1,U,7,Y
1043988,0,15,1039,3895,251.29,191.29,3701,983,1,S,6,Y
1043989,0,19,1696,3859,1045.53,912.81,3684,1601,2,M,6,Y
1043990,1,15,1237,1663,542.32,510.38,1653,1230,2,M,7,Y
1043991,1,17,2819,5808,761.38,727.52,5765,2792,2,S,7,Y
1043992,1,17,220,580,794.66,695.67,529,181,1,M,8,N
1043993,1,21,5784,14966,1866.94,1515.47,14347,5620,1,U,6,Y
1043995,0,19,5336,22466,1653.59,1565.24,22390,5304,2,U,4,Y
1043996,1,21,3879,8218,994.39,926.35,8211,3876,3,B,4,Y
1043997,0,21,786,3558,1082.63,1018.78,3489,779,1,S,1,N
1043999,0,19,2878,7686,1115.27,1030.8,7627,2848,1,U,5,Y
1044000,1,17,1159,3315,984.28,759.64,3130,1096,1,B,4,N
1044002,1,19,2872,12046,959.61,873.17,11998,2860,2,S,3,Y
1044003,0,21,1325,4194,742.83,698.04,4111,1306,2,M,6,Y
1044004,1,19,1796,4351,744.02,706.48,4280,1778,1,A,2,Y
1044005,0,21,1320,2742,1127.98,1071.54,2700,1301,1,A,1,Y
1044006,0,17,6669,11197,852.36,788.5,11097,6596,3,M,7,Y
1044007,1,19,989,2262,624.06,560.21,2239,977,1,U,7,Y
1044009,0,21,3037,10194,1943.01,1852.91,10183,3030,3,U,9,Y
1044010,0,17,785,5146,518.31,454.45,5127,776,1,S,5,Y
1044011,0,15,12143,19257,1464.77,1341.52,19097,12036,2,U,3,Y
1044012,0,19,2137,5714,834.36,747.92,5666,2113,1,S,1,Y
1044013,0,21,1385,7396,1003.78,669.95,7385,1384,1,S,6,Y
1044014,1,15,1247,2721,348.9,282.23,2633,1218,1,M,9,Y
1044016,0,17,4983,16557,1669.92,1636.05,16518,4965,3,S,3,Y
1044017,0,19,3090,8242,1376.64,1316.27,8069,3029,1,A,9,N
1044018,1,15,2892,8699,1168.78,1053.48,8446,2828,4,B,2,N
1044019,1,21,16430,47467,4165.26,4073.97,47356,16375,3,B,7,N
1044020,1,17,6117,25018,2653.36,2543.53,24998,6111,6,U,6,Y
1044021,1,19,806,1379,596.03,514.06,1333,774,1,S,2,Y
1044022,1,17,85,160,209.9,205.3,156,81,1,M,5,Y
1044023,1,21,1396,8273,1168.35,1104.5,8262,1389,1,M,8,Y
1044025,0,21,2869,8591,1804.11,1693.2,8542,2845,2,M,5,Y
1044027,1,17,671,2093,708.89,675.03,2032,648,1,M,3,Y
1044028,1,15,6286,9765,802.18,733.47,9077,5859,5,U,7,Y
1044029,0,21,426,1248,597.02,533.17,1236,416,1,S,2,Y
1044030,1,17,4715,7354,841.26,807.39,7290,4666,4,A,4,Y
1044032,0,19,855,2448,667.06,633.19,2443,852,2,M,5,Y
1044033,0,19,501,988,928.19,841.75,981,497,1,M,8,Y
1044034,0,15,5330,13274,1391.52,1357.65,13261,5327,1,M,7,Y
1044035,0,21,514,1470,699.74,635.89,1455,504,1,S,5,Y
1044039,0,17,2768,11567,1031.39,997.53,11510,2758,1,S,4,Y
1044040,1,17,4535,13683,1196.97,1163.1,13644,4518,2,S,4,Y
1044042,0,17,3354,10027,1105.63,1041.77,9998,3331,1,M,4,Y
1044043,0,17,3396,8335,759.36,615.35,8037,3335,3,S,6,Y
1044044,0,15,3129,5584,1031.89,963.85,5581,3126,3,S,9,Y
1044045,1,19,1773,8091,947.15,860.71,8051,1762,1,S,5,N
1044048,0,19,2524,4222,1339.2,1002.83,4190,2488,1,M,6,Y
1044049,0,21,1938,3980,753.3,719.04,3960,1929,3,M,7,Y
1044052,0,17,626,3476,561.78,501.78,3285,593,1,M,4,Y
1044053,1,21,7133,16694,1023.53,945.64,16675,7128,3,U,6,Y
